subject,age,gender,condition,phase,trial,stimulus,congruency,rt,correct,
2,20,f,2,sitting,78,XXXX,baseline,FALSE,999,
2,20,f,2,sitting,79,XXXXX,baseline,FALSE,999,
2,20,f,2,sitting,80,RED,congruent,FALSE,999,
2,20,f,2,sitting,81,XXX,baseline,FALSE,999,
2,20,f,2,sitting,82,GREEN,congruent,FALSE,999,
2,20,f,2,sitting,83,BLUE,incongruent,FALSE,999,
2,20,f,2,sitting,84,GREEN,incongruent,FALSE,999,
2,20,f,2,sitting,85,XXXXX,baseline,FALSE,999,
2,20,f,2,sitting,86,BLUE,congruent,FALSE,999,
2,20,f,2,sitting,87,BROWN,incongruent,FALSE,999,
2,20,f,2,sitting,88,XXXXX,baseline,FALSE,999,
2,20,f,2,sitting,89,GREEN,incongruent,FALSE,999,
2,20,f,2,sitting,90,XXXXX,baseline,FALSE,999,
2,20,f,2,sitting,91,BROWN,incongruent,FALSE,999,
2,20,f,2,sitting,92,XXX,baseline,FALSE,999,
2,20,f,2,sitting,93,BLUE,congruent,FALSE,999,
2,20,f,2,sitting,94,RED,congruent,FALSE,999,
2,20,f,2,sitting,95,RED,incongruent,FALSE,999,
2,20,f,2,sitting,96,XXXXX,baseline,FALSE,999,
2,20,f,2,sitting,97,BROWN,incongruent,FALSE,999,
2,20,f,2,sitting,98,RED,incongruent,FALSE,999,
2,20,f,2,sitting,99,XXXXX,baseline,FALSE,999,
2,20,f,2,sitting,100,XXXXX,baseline,FALSE,999,
2,20,f,2,sitting,101,RED,incongruent,FALSE,999,
2,20,f,2,sitting,102,XXXX,baseline,FALSE,999,
2,20,f,2,sitting,103,XXXXX,baseline,FALSE,999,
2,20,f,2,sitting,104,GREEN,incongruent,FALSE,999,
2,20,f,2,sitting,105,BROWN,congruent,FALSE,999,
2,20,f,2,sitting,106,GREEN,congruent,FALSE,999,
2,20,f,2,sitting,107,RED,congruent,FALSE,999,
3,19,f,1,practice,0,RED,congruent,200,1,
3,19,f,1,practice,1,BLUE,incongruent,1276,1,
3,19,f,1,practice,2,RED,incongruent,1070,1,
3,19,f,1,practice,3,BLUE,incongruent,1659,1,
3,19,f,1,practice,4,RED,congruent,200,999,
3,19,f,1,practice,5,GREEN,incongruent,1258,1,
3,19,f,1,practice,6,GREEN,congruent,1281,1,
3,19,f,1,practice,7,BROWN,congruent,266,999,
3,19,f,1,practice,8,RED,congruent,1111,1,
3,19,f,1,practice,9,GREEN,incongruent,1261,1,
3,19,f,1,practice,10,BLUE,incongruent,1231,1,
3,19,f,1,practice,11,XXX,baseline,1139,1,
3,19,f,1,practice,12,BROWN,congruent,1301,1,
3,19,f,1,practice,13,XXXXX,baseline,987,1,
3,19,f,1,practice,14,BROWN,incongruent,1149,1,
3,19,f,1,practice,15,XXXX,baseline,1019,1,
3,19,f,1,practice,16,GREEN,incongruent,1108,1,
3,19,f,1,practice,17,XXXX,baseline,1068,1,
3,19,f,1,practice,18,BROWN,incongruent,1200,1,
3,19,f,1,practice,19,GREEN,congruent,1221,1,
3,19,f,1,practice,20,RED,incongruent,894,1,
3,19,f,1,practice,21,BLUE,congruent,200,999,
3,19,f,1,practice,22,BROWN,incongruent,1071,1,
3,19,f,1,practice,23,BLUE,congruent,823,1,
3,19,f,1,practice,24,BROWN,incongruent,1221,1,
3,19,f,1,practice,25,XXX,baseline,1078,1,
3,19,f,1,practice,26,GREEN,congruent,1190,1,
3,19,f,1,practice,27,BROWN,incongruent,200,999,
3,19,f,1,practice,28,RED,incongruent,1216,1,
3,19,f,1,practice,29,XXXXX,baseline,200,999,
3,19,f,1,practice,30,XXXX,baseline,837,1,
3,19,f,1,practice,31,XXXXX,baseline,943,1,
3,19,f,1,practice,32,BLUE,incongruent,1046,1,
3,19,f,1,practice,33,XXX,baseline,1044,1,
3,19,f,1,practice,34,XXXXX,baseline,765,1,
3,19,f,1,practice,35,XXXXX,baseline,306,999,
3,19,f,1,practice,36,XXXXX,baseline,200,999,
3,19,f,1,practice,37,BROWN,congruent,201,999,
3,19,f,1,practice,38,XXX,baseline,932,1,
3,19,f,1,practice,39,RED,congruent,956,1,
3,19,f,1,practice,40,XXXX,baseline,1252,1,
3,19,f,1,practice,41,BLUE,congruent,200,999,
3,19,f,1,practice,42,BLUE,incongruent,1133,1,
3,19,f,1,practice,43,XXXXX,baseline,1029,1,
3,19,f,1,practice,44,GREEN,congruent,1104,1,
3,19,f,1,practice,45,GREEN,congruent,916,1,
3,19,f,1,practice,46,XXX,baseline,694,1,
3,19,f,1,practice,47,BROWN,congruent,200,999,
3,19,f,1,standing,0,XXXXX,baseline,215,1,
3,19,f,1,standing,1,BROWN,congruent,944,1,
3,19,f,1,standing,2,XXXX,baseline,200,999,
3,19,f,1,standing,3,BROWN,congruent,201,999,
3,19,f,1,standing,4,GREEN,congruent,200,1,
3,19,f,1,standing,5,GREEN,incongruent,1128,1,
3,19,f,1,standing,6,XXX,baseline,200,999,
3,19,f,1,standing,7,BLUE,incongruent,1212,1,
3,19,f,1,standing,8,BLUE,incongruent,200,999,
3,19,f,1,standing,9,GREEN,congruent,897,1,
3,19,f,1,standing,10,GREEN,incongruent,945,1,
3,19,f,1,standing,11,BLUE,incongruent,200,999,
3,19,f,1,standing,12,RED,incongruent,1133,1,
3,19,f,1,standing,13,BROWN,congruent,1088,1,
3,19,f,1,standing,14,BLUE,congruent,200,999,
3,19,f,1,standing,15,RED,congruent,201,1,
3,19,f,1,standing,16,BLUE,congruent,1066,1,
3,19,f,1,standing,17,XXX,baseline,201,999,
3,19,f,1,standing,18,BLUE,congruent,938,1,
3,19,f,1,standing,19,GREEN,congruent,915,1,
3,19,f,1,standing,20,XXX,baseline,895,1,
3,19,f,1,standing,21,BROWN,congruent,200,999,
3,19,f,1,standing,22,BROWN,congruent,799,1,
3,19,f,1,standing,23,BROWN,congruent,874,1,
3,19,f,1,standing,24,XXXXX,baseline,937,1,
3,19,f,1,standing,25,XXX,baseline,1059,1,
3,19,f,1,standing,26,GREEN,incongruent,1373,1,
3,19,f,1,standing,27,BROWN,congruent,200,999,
3,19,f,1,standing,28,RED,incongruent,200,1,
3,19,f,1,standing,29,BLUE,incongruent,200,999,
3,19,f,1,standing,30,BLUE,congruent,901,1,
3,19,f,1,standing,31,RED,congruent,920,1,
3,19,f,1,standing,32,BLUE,incongruent,287,999,
3,19,f,1,standing,33,XXXXX,baseline,200,999,
3,19,f,1,standing,34,BLUE,incongruent,919,1,
3,19,f,1,standing,35,GREEN,congruent,957,1,
3,19,f,1,standing,36,RED,incongruent,1150,1,
3,19,f,1,standing,37,GREEN,incongruent,1058,1,
3,19,f,1,standing,38,XXXXX,baseline,795,1,
3,19,f,1,standing,39,XXX,baseline,851,1,
3,19,f,1,standing,40,BLUE,congruent,827,1,
3,19,f,1,standing,41,BLUE,incongruent,866,1,
3,19,f,1,standing,42,BLUE,congruent,1105,1,
3,19,f,1,standing,43,RED,incongruent,786,1,
3,19,f,1,standing,44,XXXXX,baseline,500,1,
3,19,f,1,standing,45,XXX,baseline,200,999,
3,19,f,1,standing,46,RED,congruent,1216,1,
3,19,f,1,standing,47,BLUE,incongruent,200,999,
3,19,f,1,standing,48,XXXXX,baseline,1207,1,
3,19,f,1,standing,49,GREEN,congruent,200,999,
3,19,f,1,standing,50,XXXX,baseline,232,999,
3,19,f,1,standing,51,BROWN,congruent,200,999,
3,19,f,1,standing,52,BROWN,incongruent,902,1,
3,19,f,1,standing,53,XXXXX,baseline,703,1,
3,19,f,1,standing,54,BROWN,congruent,811,1,
3,19,f,1,standing,55,GREEN,incongruent,1030,1,
3,19,f,1,standing,56,BLUE,incongruent,1020,1,
3,19,f,1,standing,57,RED,incongruent,1354,1,
3,19,f,1,standing,58,GREEN,congruent,200,999,
3,19,f,1,standing,59,XXX,baseline,224,999,
3,19,f,1,standing,60,XXXX,baseline,201,999,
3,19,f,1,standing,61,BLUE,incongruent,346,1,
3,19,f,1,standing,62,BROWN,incongruent,225,999,
3,19,f,1,standing,63,XXXXX,baseline,200,999,
3,19,f,1,standing,64,XXXXX,baseline,247,1,
3,19,f,1,standing,65,RED,incongruent,1090,1,
3,19,f,1,standing,66,XXXXX,baseline,200,1,
3,19,f,1,standing,67,BLUE,congruent,571,1,
3,19,f,1,standing,68,GREEN,incongruent,200,999,
3,19,f,1,standing,69,XXXXX,baseline,290,999,
3,19,f,1,standing,70,BLUE,incongruent,201,999,
3,19,f,1,standing,71,BROWN,incongruent,220,999,
3,19,f,1,standing,72,GREEN,congruent,201,1,
3,19,f,1,standing,73,BLUE,congruent,200,999,
3,19,f,1,standing,74,BLUE,incongruent,677,1,
3,19,f,1,standing,75,XXXX,baseline,1130,1,
3,19,f,1,standing,76,XXXX,baseline,200,999,
3,19,f,1,standing,77,XXXXX,baseline,659,1,
3,19,f,1,standing,78,XXX,baseline,200,1,
3,19,f,1,standing,79,RED,congruent,224,999,
3,19,f,1,standing,80,XXXXX,baseline,201,1,
3,19,f,1,standing,81,RED,congruent,753,1,
3,19,f,1,standing,82,RED,incongruent,774,1,
3,19,f,1,standing,83,XXXXX,baseline,200,1,
3,19,f,1,standing,84,BROWN,congruent,510,1,
3,19,f,1,standing,85,GREEN,incongruent,200,999,
3,19,f,1,standing,86,XXXXX,baseline,830,1,
3,19,f,1,standing,87,RED,incongruent,201,999,
3,19,f,1,standing,88,BROWN,incongruent,933,1,
3,19,f,1,standing,89,GREEN,congruent,855,1,
3,19,f,1,standing,90,XXXXX,baseline,200,1,
3,19,f,1,standing,91,XXX,baseline,469,1,
3,19,f,1,standing,92,BROWN,incongruent,938,1,
3,19,f,1,standing,93,RED,congruent,916,1,
3,19,f,1,standing,94,RED,congruent,694,1,
3,19,f,1,standing,95,BROWN,incongruent,933,1,
3,19,f,1,standing,96,XXXX,baseline,1099,1,
3,19,f,1,standing,97,GREEN,congruent,816,1,
3,19,f,1,standing,98,XXXXX,baseline,256,1,
3,19,f,1,standing,99,XXX,baseline,911,1,
3,19,f,1,standing,100,RED,congruent,216,1,
3,19,f,1,standing,101,BLUE,incongruent,1221,1,
3,19,f,1,standing,102,XXXXX,baseline,1893,1,
3,19,f,1,standing,103,BROWN,congruent,200,999,
3,19,f,1,standing,104,XXXXX,baseline,853,1,
3,19,f,1,standing,105,XXX,baseline,856,1,
3,19,f,1,standing,106,GREEN,incongruent,266,999,
3,19,f,1,standing,107,GREEN,incongruent,1417,1,
3,19,f,1,sitting,0,RED,incongruent,200,999,
3,19,f,1,sitting,1,BLUE,incongruent,1080,1,
3,19,f,1,sitting,2,XXXX,baseline,200,999,
3,19,f,1,sitting,3,RED,congruent,1045,1,
3,19,f,1,sitting,4,XXXXX,baseline,795,1,
3,19,f,1,sitting,5,XXX,baseline,901,1,
3,19,f,1,sitting,6,GREEN,incongruent,1110,1,
3,19,f,1,sitting,7,BLUE,congruent,200,999,
3,19,f,1,sitting,8,RED,incongruent,892,1,
3,19,f,1,sitting,9,GREEN,incongruent,247,1,
3,19,f,1,sitting,10,XXXXX,baseline,835,1,
3,19,f,1,sitting,11,XXXX,baseline,852,1,
3,19,f,1,sitting,12,BROWN,congruent,857,1,
3,19,f,1,sitting,13,BLUE,congruent,957,1,
3,19,f,1,sitting,14,XXX,baseline,200,999,
3,19,f,1,sitting,15,BLUE,congruent,974,1,
3,19,f,1,sitting,16,RED,congruent,200,999,
3,19,f,1,sitting,17,XXXX,baseline,903,1,
3,19,f,1,sitting,18,BLUE,congruent,674,1,
3,19,f,1,sitting,19,BLUE,congruent,200,999,
3,19,f,1,sitting,20,RED,incongruent,862,1,
3,19,f,1,sitting,21,BLUE,congruent,200,999,
3,19,f,1,sitting,22,XXXXX,baseline,852,1,
3,19,f,1,sitting,23,BROWN,congruent,582,1,
3,19,f,1,sitting,24,BROWN,incongruent,201,999,
3,19,f,1,sitting,25,BLUE,congruent,1136,1,
3,19,f,1,sitting,26,RED,congruent,200,999,
3,19,f,1,sitting,27,XXXXX,baseline,831,1,
3,19,f,1,sitting,28,BLUE,congruent,826,1,
3,19,f,1,sitting,29,RED,incongruent,1096,1,
3,19,f,1,sitting,30,BROWN,congruent,200,999,
3,19,f,1,sitting,31,BLUE,incongruent,249,999,
3,19,f,1,sitting,32,XXXXX,baseline,348,999,
3,19,f,1,sitting,33,BLUE,incongruent,201,999,
3,19,f,1,sitting,34,XXXXX,baseline,201,999,
3,19,f,1,sitting,35,BLUE,congruent,945,1,
3,19,f,1,sitting,36,GREEN,congruent,857,1,
3,19,f,1,sitting,37,XXXXX,baseline,836,1,
3,19,f,1,sitting,38,XXXXX,baseline,1126,1,
3,19,f,1,sitting,39,RED,congruent,470,999,
3,19,f,1,sitting,40,XXXXX,baseline,200,999,
3,19,f,1,sitting,41,GREEN,incongruent,1111,1,
3,19,f,1,sitting,42,BROWN,incongruent,200,999,
3,19,f,1,sitting,43,GREEN,incongruent,374,999,
3,19,f,1,sitting,44,BLUE,congruent,1070,1,
3,19,f,1,sitting,45,BROWN,incongruent,1049,1,
3,19,f,1,sitting,46,BLUE,congruent,348,1,
3,19,f,1,sitting,47,BROWN,congruent,1065,1,
3,19,f,1,sitting,48,RED,congruent,959,1,
3,19,f,1,sitting,49,BROWN,congruent,266,999,
3,19,f,1,sitting,50,XXXXX,baseline,932,1,
3,19,f,1,sitting,51,XXXX,baseline,898,1,
3,19,f,1,sitting,52,XXXXX,baseline,1149,1,
3,19,f,1,sitting,53,RED,congruent,1134,1,
3,19,f,1,sitting,54,RED,congruent,216,1,
3,19,f,1,sitting,55,XXXXX,baseline,1068,1,
3,19,f,1,sitting,56,XXXXX,baseline,958,1,
3,19,f,1,sitting,57,BROWN,congruent,947,1,
3,19,f,1,sitting,58,GREEN,incongruent,1353,1,
3,19,f,1,sitting,59,GREEN,incongruent,200,999,
3,19,f,1,sitting,60,XXXXX,baseline,324,999,
3,19,f,1,sitting,61,BLUE,incongruent,1111,1,
3,19,f,1,sitting,62,XXXXX,baseline,226,1,
3,19,f,1,sitting,63,BLUE,congruent,925,1,
3,19,f,1,sitting,64,RED,incongruent,1393,1,
3,19,f,1,sitting,65,BROWN,incongruent,200,999,
3,19,f,1,sitting,66,GREEN,congruent,1391,1,
3,19,f,1,sitting,67,XXXXX,baseline,201,999,
3,19,f,1,sitting,68,XXXXX,baseline,923,1,
3,19,f,1,sitting,69,XXXXX,baseline,777,1,
3,19,f,1,sitting,70,BLUE,congruent,853,1,
3,19,f,1,sitting,71,RED,congruent,878,1,
3,19,f,1,sitting,72,XXX,baseline,933,1,
3,19,f,1,sitting,73,BLUE,incongruent,1233,1,
3,19,f,1,sitting,74,RED,incongruent,1386,1,
3,19,f,1,sitting,75,XXXX,baseline,1019,1,
3,19,f,1,sitting,76,GREEN,incongruent,1223,1,
3,19,f,1,sitting,77,GREEN,incongruent,200,999,
3,19,f,1,sitting,78,XXXX,baseline,1033,1,
3,19,f,1,sitting,79,BROWN,incongruent,938,1,
3,19,f,1,sitting,80,GREEN,incongruent,1211,1,
3,19,f,1,sitting,81,BLUE,congruent,877,1,
3,19,f,1,sitting,82,GREEN,incongruent,978,1,
3,19,f,1,sitting,83,RED,congruent,1008,1,
3,19,f,1,sitting,84,XXX,baseline,1059,1,
3,19,f,1,sitting,85,BROWN,incongruent,1008,1,
3,19,f,1,sitting,86,XXXXX,baseline,867,1,
3,19,f,1,sitting,87,XXXX,baseline,334,1,
3,19,f,1,sitting,88,GREEN,incongruent,916,1,
3,19,f,1,sitting,89,BROWN,incongruent,1192,1,
3,19,f,1,sitting,90,XXX,baseline,877,1,
3,19,f,1,sitting,91,RED,incongruent,1258,1,
3,19,f,1,sitting,92,XXX,baseline,200,999,
3,19,f,1,sitting,93,BROWN,congruent,1236,1,
3,19,f,1,sitting,94,GREEN,congruent,200,1,
3,19,f,1,sitting,95,GREEN,incongruent,201,999,
3,19,f,1,sitting,96,XXXXX,baseline,FALSE,999,
3,19,f,1,sitting,97,XXX,baseline,664,1,
3,19,f,1,sitting,98,RED,congruent,1028,1,
3,19,f,1,sitting,99,XXX,baseline,200,999,
3,19,f,1,sitting,100,BROWN,congruent,912,1,
3,19,f,1,sitting,101,RED,incongruent,1019,1,
3,19,f,1,sitting,102,XXXXX,baseline,700,1,
3,19,f,1,sitting,103,RED,congruent,1090,1,
3,19,f,1,sitting,104,GREEN,incongruent,1125,1,
3,19,f,1,sitting,105,GREEN,incongruent,1384,1,
3,19,f,1,sitting,106,GREEN,incongruent,1019,1,
3,19,f,1,sitting,107,BLUE,incongruent,944,1,
4,19,m,2,practice,0,BLUE,congruent,FALSE,999,
4,19,m,2,practice,1,RED,congruent,614,1,
4,19,m,2,practice,2,XXX,baseline,499,1,
4,19,m,2,practice,3,BLUE,incongruent,1927,999,
4,19,m,2,practice,4,XXXXX,baseline,200,999,
4,19,m,2,practice,5,XXXXX,baseline,662,1,
4,19,m,2,practice,6,BLUE,incongruent,462,999,
4,19,m,2,practice,7,XXX,baseline,832,1,
4,19,m,2,practice,8,GREEN,congruent,824,1,
4,19,m,2,practice,9,XXXX,baseline,634,1,
4,19,m,2,practice,10,XXXX,baseline,791,1,
4,19,m,2,practice,11,GREEN,congruent,631,1,
4,19,m,2,practice,12,BROWN,congruent,634,1,
4,19,m,2,practice,13,XXXXX,baseline,708,1,
4,19,m,2,practice,14,BLUE,incongruent,733,999,
4,19,m,2,practice,15,BROWN,incongruent,1314,1,
4,19,m,2,practice,16,XXXXX,baseline,753,1,
4,19,m,2,practice,17,RED,congruent,695,1,
4,19,m,2,practice,18,RED,congruent,573,1,
4,19,m,2,practice,19,XXX,baseline,717,1,
4,19,m,2,practice,20,RED,congruent,577,1,
4,19,m,2,practice,21,RED,congruent,570,1,
4,19,m,2,practice,22,XXXXX,baseline,991,1,
4,19,m,2,practice,23,BLUE,congruent,821,1,
4,19,m,2,practice,24,GREEN,congruent,734,1,
4,19,m,2,practice,25,BROWN,congruent,745,1,
4,19,m,2,practice,26,BLUE,incongruent,1195,1,
4,19,m,2,practice,27,GREEN,incongruent,876,0,
4,19,m,2,practice,28,BROWN,congruent,200,1,
4,19,m,2,practice,29,RED,incongruent,878,999,
4,19,m,2,practice,30,BROWN,incongruent,1084,1,
4,19,m,2,practice,31,GREEN,incongruent,1311,1,
4,19,m,2,practice,32,XXXX,baseline,1069,1,
4,19,m,2,practice,33,XXX,baseline,1376,1,
4,19,m,2,practice,34,XXXX,baseline,1313,1,
4,19,m,2,practice,35,XXXXX,baseline,623,1,
4,19,m,2,practice,36,GREEN,incongruent,1570,1,
4,19,m,2,practice,37,RED,incongruent,200,999,
4,19,m,2,practice,38,RED,incongruent,1436,1,
4,19,m,2,practice,39,GREEN,incongruent,896,1,
4,19,m,2,practice,40,BROWN,congruent,695,1,
4,19,m,2,practice,41,BLUE,incongruent,1176,1,
4,19,m,2,practice,42,XXXXX,baseline,1059,1,
4,19,m,2,practice,43,BROWN,congruent,705,1,
4,19,m,2,practice,44,XXXXX,baseline,1307,1,
4,19,m,2,practice,45,BROWN,incongruent,1708,1,
4,19,m,2,practice,46,BROWN,incongruent,703,1,
4,19,m,2,practice,47,BLUE,congruent,736,1,
4,19,m,2,standing,0,XXX,baseline,212,999,
4,19,m,2,standing,1,BLUE,incongruent,1301,1,
4,19,m,2,standing,2,XXX,baseline,652,1,
4,19,m,2,standing,3,BROWN,congruent,777,1,
4,19,m,2,standing,4,RED,congruent,831,1,
4,19,m,2,standing,5,GREEN,congruent,957,1,
4,19,m,2,standing,6,GREEN,congruent,675,1,
4,19,m,2,standing,7,BROWN,congruent,514,1,
4,19,m,2,standing,8,BLUE,incongruent,1128,1,
4,19,m,2,standing,9,RED,incongruent,1931,999,
4,19,m,2,standing,10,XXXX,baseline,797,1,
4,19,m,2,standing,11,XXXXX,baseline,770,1,
4,19,m,2,standing,12,RED,incongruent,1261,1,
4,19,m,2,standing,13,RED,congruent,1413,1,
4,19,m,2,standing,14,BLUE,incongruent,200,999,
4,19,m,2,standing,15,RED,congruent,989,1,
4,19,m,2,standing,16,BLUE,congruent,1046,1,
4,19,m,2,standing,17,XXXXX,baseline,837,1,
4,19,m,2,standing,18,GREEN,congruent,864,1,
4,19,m,2,standing,19,XXXX,baseline,1173,1,
4,19,m,2,standing,20,BROWN,congruent,1248,1,
4,19,m,2,standing,21,XXXX,baseline,1029,1,
4,19,m,2,standing,22,BLUE,congruent,1385,1,
4,19,m,2,standing,23,XXXX,baseline,735,1,
4,19,m,2,standing,24,BLUE,congruent,649,1,
4,19,m,2,standing,25,BLUE,incongruent,1294,1,
4,19,m,2,standing,26,BLUE,congruent,857,1,
4,19,m,2,standing,27,BLUE,congruent,821,1,
4,19,m,2,standing,28,XXXXX,baseline,837,1,
4,19,m,2,standing,29,GREEN,incongruent,1138,1,
4,19,m,2,standing,30,XXXX,baseline,698,1,
4,19,m,2,standing,31,BROWN,incongruent,1790,1,
4,19,m,2,standing,32,GREEN,incongruent,200,999,
4,19,m,2,standing,33,RED,incongruent,1463,1,
4,19,m,2,standing,34,XXX,baseline,1061,1,
4,19,m,2,standing,35,RED,incongruent,1788,1,
4,19,m,2,standing,36,RED,incongruent,200,999,
4,19,m,2,standing,37,XXXX,baseline,673,1,
4,19,m,2,standing,38,GREEN,incongruent,FALSE,999,
4,19,m,2,standing,39,XXXXX,baseline,200,999,
4,19,m,2,standing,40,XXXXX,baseline,1054,1,
4,19,m,2,standing,41,BROWN,incongruent,704,0,
4,19,m,2,standing,42,BROWN,congruent,791,1,
4,19,m,2,standing,43,RED,congruent,269,1,
4,19,m,2,standing,44,BROWN,incongruent,1414,1,
4,19,m,2,standing,45,XXXXX,baseline,1051,1,
4,19,m,2,standing,46,BROWN,incongruent,823,1,
4,19,m,2,standing,47,GREEN,incongruent,FALSE,999,
4,19,m,2,standing,48,BROWN,incongruent,1578,1,
4,19,m,2,standing,49,BLUE,congruent,200,999,
4,19,m,2,standing,50,GREEN,incongruent,1226,1,
4,19,m,2,standing,51,BROWN,incongruent,1224,1,
4,19,m,2,standing,52,BROWN,incongruent,1025,1,
4,19,m,2,standing,53,GREEN,congruent,1315,1,
4,19,m,2,standing,54,BLUE,congruent,775,1,
4,19,m,2,standing,55,BROWN,incongruent,1491,1,
4,19,m,2,standing,56,GREEN,incongruent,1577,1,
4,19,m,2,standing,57,RED,congruent,835,1,
4,19,m,2,standing,58,BLUE,incongruent,1338,1,
4,19,m,2,standing,59,BLUE,incongruent,776,1,
4,19,m,2,standing,60,XXXXX,baseline,914,1,
4,19,m,2,standing,61,GREEN,congruent,1397,1,
4,19,m,2,standing,62,BROWN,congruent,1091,1,
4,19,m,2,standing,63,RED,incongruent,1259,1,
4,19,m,2,standing,64,RED,incongruent,410,999,
4,19,m,2,standing,65,BLUE,congruent,946,1,
4,19,m,2,standing,66,BROWN,incongruent,1008,1,
4,19,m,2,standing,67,BROWN,incongruent,948,1,
4,19,m,2,standing,68,XXX,baseline,852,1,
4,19,m,2,standing,69,XXXXX,baseline,959,1,
4,19,m,2,standing,70,BROWN,incongruent,212,999,
4,19,m,2,standing,71,XXXXX,baseline,1427,1,
4,19,m,2,standing,72,XXXXX,baseline,827,1,
4,19,m,2,standing,73,BROWN,congruent,974,1,
4,19,m,2,standing,74,GREEN,congruent,1071,1,
4,19,m,2,standing,75,GREEN,incongruent,1381,1,
4,19,m,2,standing,76,XXXXX,baseline,1027,1,
4,19,m,2,standing,77,BLUE,congruent,1212,1,
4,19,m,2,standing,78,BROWN,congruent,878,1,
4,19,m,2,standing,79,BROWN,congruent,832,1,
4,19,m,2,standing,80,GREEN,incongruent,908,1,
4,19,m,2,standing,81,GREEN,incongruent,660,1,
4,19,m,2,standing,82,XXX,baseline,574,1,
4,19,m,2,standing,83,BROWN,congruent,630,1,
4,19,m,2,standing,84,GREEN,incongruent,1478,1,
4,19,m,2,standing,85,XXX,baseline,786,1,
4,19,m,2,standing,86,XXXXX,baseline,834,1,
4,19,m,2,standing,87,RED,congruent,217,1,
4,19,m,2,standing,88,RED,congruent,579,1,
4,19,m,2,standing,89,GREEN,congruent,624,1,
4,19,m,2,standing,90,XXX,baseline,853,1,
4,19,m,2,standing,91,XXXXX,baseline,707,1,
4,19,m,2,standing,92,XXXXX,baseline,662,1,
4,19,m,2,standing,93,XXXX,baseline,851,1,
4,19,m,2,standing,94,XXXX,baseline,614,1,
4,19,m,2,standing,95,XXX,baseline,702,1,
4,19,m,2,standing,96,RED,congruent,698,1,
4,19,m,2,standing,97,RED,congruent,573,1,
4,19,m,2,standing,98,GREEN,congruent,770,1,
4,19,m,2,standing,99,XXX,baseline,836,1,
4,19,m,2,standing,100,BLUE,incongruent,893,1,
4,19,m,2,standing,101,XXXX,baseline,797,1,
4,19,m,2,standing,102,XXX,baseline,670,1,
4,19,m,2,standing,103,XXXX,baseline,716,1,
4,19,m,2,standing,104,XXXXX,baseline,785,1,
4,19,m,2,standing,105,RED,congruent,674,1,
4,19,m,2,standing,106,BLUE,incongruent,1207,1,
4,19,m,2,standing,107,XXXXX,baseline,663,1,
4,19,m,2,sitting,0,BROWN,incongruent,1635,1,
4,19,m,2,sitting,1,GREEN,congruent,200,999,
4,19,m,2,sitting,2,XXXXX,baseline,200,999,
4,19,m,2,sitting,3,BROWN,congruent,200,999,
4,19,m,2,sitting,4,BLUE,incongruent,200,999,
4,19,m,2,sitting,5,GREEN,congruent,1143,1,
4,19,m,2,sitting,6,BLUE,incongruent,1314,1,
4,19,m,2,sitting,7,GREEN,incongruent,1558,1,
4,19,m,2,sitting,8,GREEN,congruent,200,999,
4,19,m,2,sitting,9,XXXXX,baseline,1142,1,
4,19,m,2,sitting,10,BLUE,congruent,1575,1,
4,19,m,2,sitting,11,GREEN,congruent,960,1,
4,19,m,2,sitting,12,XXX,baseline,712,1,
4,19,m,2,sitting,13,XXXXX,baseline,911,1,
4,19,m,2,sitting,14,BROWN,incongruent,989,1,
4,19,m,2,sitting,15,BLUE,incongruent,1066,1,
4,19,m,2,sitting,16,BLUE,congruent,838,1,
4,19,m,2,sitting,17,GREEN,incongruent,742,0,
4,19,m,2,sitting,18,RED,incongruent,656,0,
4,19,m,2,sitting,19,RED,congruent,825,1,
4,19,m,2,sitting,20,BROWN,congruent,1023,1,
4,19,m,2,sitting,21,BROWN,incongruent,1050,0,
4,19,m,2,sitting,22,XXXX,baseline,1544,1,
4,19,m,2,sitting,23,BLUE,congruent,200,999,
4,19,m,2,sitting,24,XXXX,baseline,935,1,
4,19,m,2,sitting,25,BLUE,incongruent,1417,1,
4,19,m,2,sitting,26,RED,congruent,201,999,
4,19,m,2,sitting,27,XXXXX,baseline,821,1,
4,19,m,2,sitting,28,BLUE,incongruent,1436,1,
4,19,m,2,sitting,29,BROWN,incongruent,1125,1,
4,19,m,2,sitting,30,XXX,baseline,611,1,
4,19,m,2,sitting,31,BLUE,incongruent,758,1,
4,19,m,2,sitting,32,XXX,baseline,896,1,
4,19,m,2,sitting,33,RED,congruent,608,1,
4,19,m,2,sitting,34,GREEN,congruent,1030,1,
4,19,m,2,sitting,35,BROWN,incongruent,772,999,
4,19,m,2,sitting,36,GREEN,incongruent,1183,1,
4,19,m,2,sitting,37,XXXXX,baseline,917,1,
4,19,m,2,sitting,38,GREEN,incongruent,894,1,
4,19,m,2,sitting,39,BROWN,congruent,216,1,
4,19,m,2,sitting,40,BROWN,incongruent,1868,1,
4,19,m,2,sitting,41,RED,incongruent,200,999,
4,19,m,2,sitting,42,RED,congruent,955,1,
4,19,m,2,sitting,43,XXXX,baseline,797,1,
4,19,m,2,sitting,44,RED,congruent,853,1,
4,19,m,2,sitting,45,XXXXX,baseline,961,1,
4,19,m,2,sitting,46,XXXX,baseline,745,1,
4,19,m,2,sitting,47,XXXXX,baseline,811,1,
4,19,m,2,sitting,48,XXXXX,baseline,554,1,
